user_input,retrieved_contexts,response,answer_relevancy
How does the pipeline for developing DeepSeek-R1 incorporate reinforcement learning and supervised fine-tuning?,"['review (Qwen, 2024a) by a large margin, and the distilled 32B and 70B models set a new record on the reasoning benchmarks among dense models. 31.1. Contributions Post-Training: Large-Scale Reinforcement Learning on the Base Model •We directly apply RL to the base model without relying on supervised fine-tuning (SFT) as a preliminary step. This approach allows the model to explore chain-of-thought (CoT) for solving complex problems, resulting in the development of DeepSeek-R1-Zero. DeepSeek- R1-Z...']","The pipeline for developing DeepSeek-R1 includes two RL stages aimed at discovering improved reasoning patterns and aligning with human preferences, as well as two SFT stages that serve as the seed for the model's reasoning and non-reasoning capabilities.",0.8719905270233234
What are the performance results of the distilled smaller dense models on benchmarks like AIME 2024 and MATH-500?,"['review (Qwen, 2024a) by a large margin, and the distilled 32B and 70B models set a new record on the reasoning benchmarks among dense models. 31.1. Contributions Post-Training: Large-Scale Reinforcement Learning on the Base Model •We directly apply RL to the base model without relying on supervised fine-tuning (SFT) as a preliminary step. This approach allows the model to explore chain-of-thought (CoT) for solving complex problems, resulting in the development of DeepSeek-R1-Zero. DeepSeek- R1-Z...']","The distilled smaller dense models perform exceptionally well, with DeepSeek-R1-Distill-Qwen-7B achieving 55.5% on AIME 2024, and DeepSeek-R1-Distill-Qwen-32B scoring 72.6% on AIME 2024 and 94.3% on MATH-500, significantly outperforming previous open-source models.",0.9617846919919927
How does DeepSeek-R1 perform on reasoning tasks compared to other models?,"['review (Qwen, 2024a) by a large margin, and the distilled 32B and 70B models set a new record on the reasoning benchmarks among dense models. 31.1. Contributions Post-Training: Large-Scale Reinforcement Learning on the Base Model •We directly apply RL to the base model without relying on supervised fine-tuning (SFT) as a preliminary step. This approach allows the model to explore chain-of-thought (CoT) for solving complex problems, resulting in the development of DeepSeek-R1-Zero. DeepSeek- R1-Z...']","On reasoning tasks, DeepSeek-R1 achieves a score of 79.8% Pass@1 on AIME 2024 and an impressive 97.3% on MATH-500, performing on par with OpenAI-o1-1217 and significantly outperforming other models.",0.9543419377613122
In what areas does DeepSeek-R1 demonstrate competitive performance beyond reasoning tasks?,"['review (Qwen, 2024a) by a large margin, and the distilled 32B and 70B models set a new record on the reasoning benchmarks among dense models. 31.1. Contributions Post-Training: Large-Scale Reinforcement Learning on the Base Model •We directly apply RL to the base model without relying on supervised fine-tuning (SFT) as a preliminary step. This approach allows the model to explore chain-of-thought (CoT) for solving complex problems, resulting in the development of DeepSeek-R1-Zero. DeepSeek- R1-Z...']","Beyond reasoning tasks, DeepSeek-R1 excels in creative writing, general question answering, editing, summarization, and more, achieving high win-rates on AlpacaEval 2.0 and ArenaHard, showcasing its strong ability to handle non-exam-oriented queries.",0.9261209924126548
What should authors do if they obtained IRB approval for their research?,"['. •Depending on the country in which research is conducted, IRB approval (or equivalent) may be required for any human subjects research. If you obtained IRB approval, you should clearly state this in the paper. •We recognize that the procedures for this may vary significantly between institutions and locations, and we expect authors to adhere to the NeurIPS Code of Ethics and the principles for their institution. •For initial submissions, do not include any information that would break anonymit...']",Authors should clearly state in the paper if they obtained IRB approval.,0.9607074885904959
What anonymity considerations are mentioned for initial submissions?,"['. •Depending on the country in which research is conducted, IRB approval (or equivalent) may be required for any human subjects research. If you obtained IRB approval, you should clearly state this in the paper. •We recognize that the procedures for this may vary significantly between institutions and locations, and we expect authors to adhere to the NeurIPS Code of Ethics and the principles for their institution. •For initial submissions, do not include any information that would break anonymit...']","For initial submissions, authors should not include any information that would break anonymity, such as the institution conducting the review.",0.9180790182137025
"How does DeepSeek-R1 respond to few-shot prompting, and what is the recommended approach for optimal performance?","['ng DeepSeek-R1, we observe that it is sensitive to prompts. Few-shot prompting consistently degrades its performance. Therefore, we recommend users directly describe the problem and specify the output format using a zero-shot setting for optimal results. •Software Engineering Tasks: Due to the long evaluation times, which impact the effi- ciency of the RL process, large-scale RL has not been applied extensively in software engineering tasks. As a result, DeepSeek-R1 has not demonstrated a huge i...']","DeepSeek-R1 is sensitive to prompts, and few-shot prompting consistently degrades its performance. The recommended approach for optimal results is to use a zero-shot setting where users directly describe the problem and specify the output format.",0.9144269240575267
What challenges are associated with applying large-scale reinforcement learning (RL) in software engineering tasks according to the text?,"['ng DeepSeek-R1, we observe that it is sensitive to prompts. Few-shot prompting consistently degrades its performance. Therefore, we recommend users directly describe the problem and specify the output format using a zero-shot setting for optimal results. •Software Engineering Tasks: Due to the long evaluation times, which impact the effi- ciency of the RL process, large-scale RL has not been applied extensively in software engineering tasks. As a result, DeepSeek-R1 has not demonstrated a huge i...']","The challenges include long evaluation times that impact the efficiency of the RL process, which has limited the extensive application of large-scale RL in software engineering tasks.",0.9767470943294958
How does DeepSeek-R1's performance on software engineering benchmarks compare to DeepSeek-V3?,"['ng DeepSeek-R1, we observe that it is sensitive to prompts. Few-shot prompting consistently degrades its performance. Therefore, we recommend users directly describe the problem and specify the output format using a zero-shot setting for optimal results. •Software Engineering Tasks: Due to the long evaluation times, which impact the effi- ciency of the RL process, large-scale RL has not been applied extensively in software engineering tasks. As a result, DeepSeek-R1 has not demonstrated a huge i...']",DeepSeek-R1 has not demonstrated a significant improvement over DeepSeek-V3 on software engineering benchmarks.,0.9858090410573211
What future improvements are suggested for enhancing DeepSeek-R1's efficiency in software engineering tasks?,"['ng DeepSeek-R1, we observe that it is sensitive to prompts. Few-shot prompting consistently degrades its performance. Therefore, we recommend users directly describe the problem and specify the output format using a zero-shot setting for optimal results. •Software Engineering Tasks: Due to the long evaluation times, which impact the effi- ciency of the RL process, large-scale RL has not been applied extensively in software engineering tasks. As a result, DeepSeek-R1 has not demonstrated a huge i...']",Future improvements include implementing rejection sampling on software engineering data or incorporating asynchronous evaluations during the RL process to improve efficiency.,0.8902580809247422
What impact does removing either the Refinement Agent or the Retrieval Agent have on the reasoning capacity of the SARA system?,"['- trieve Agent. We test with GPT-4 model on Hot- potQA and Fever benchmarks and summarize the results in Figure 5. It is noted that removing ei- ther agent will decrease the reasoning capacity of the system. Moreover, without the Refinement Agent, SARA still has a comparable performance with Re- Act and CoK (Table 1), and without the Retrieval Agent, SARA can also achieve better results than 6- shot CoT (no retrieval as well). These highlight the effectiveness of structure-oriented analysis. 5.5...']","Removing either the Refinement Agent or the Retrieval Agent decreases the reasoning capacity of the SARA system, although it still maintains comparable performance with ReAct and CoK without the Refinement Agent, and achieves better results than 6-shot CoT without the Retrieval Agent.",0.9680033566114227
How does SARA perform in terms of robustness against BadChain and Preemptive attacks compared to other models?,"['- trieve Agent. We test with GPT-4 model on Hot- potQA and Fever benchmarks and summarize the results in Figure 5. It is noted that removing ei- ther agent will decrease the reasoning capacity of the system. Moreover, without the Refinement Agent, SARA still has a comparable performance with Re- Act and CoK (Table 1), and without the Retrieval Agent, SARA can also achieve better results than 6- shot CoT (no retrieval as well). These highlight the effectiveness of structure-oriented analysis. 5.5...']","SARA shows significant robustness against both BadChain and Preemptive attacks, outperforming few-shot baselines that show high vulnerability to these attacks, due to its zero-shot nature and structure-oriented analysis.",0.948217016038777
What are the two factors attributed to SARA's robustness against reasoning process attacks?,"['- trieve Agent. We test with GPT-4 model on Hot- potQA and Fever benchmarks and summarize the results in Figure 5. It is noted that removing ei- ther agent will decrease the reasoning capacity of the system. Moreover, without the Refinement Agent, SARA still has a comparable performance with Re- Act and CoK (Table 1), and without the Retrieval Agent, SARA can also achieve better results than 6- shot CoT (no retrieval as well). These highlight the effectiveness of structure-oriented analysis. 5.5...']","SARA's robustness is attributed to its zero-shot nature, preventing malicious injections in demonstrations, and its structure-oriented analysis, which focuses on syntax and grammar structures to filter out irrelevant information.",0.9267913240641409
In what way does structure-oriented analysis improve LLMs' reasoning performance according to the paper?,"['- trieve Agent. We test with GPT-4 model on Hot- potQA and Fever benchmarks and summarize the results in Figure 5. It is noted that removing ei- ther agent will decrease the reasoning capacity of the system. Moreover, without the Refinement Agent, SARA still has a comparable performance with Re- Act and CoK (Table 1), and without the Retrieval Agent, SARA can also achieve better results than 6- shot CoT (no retrieval as well). These highlight the effectiveness of structure-oriented analysis. 5.5...']","Structure-oriented analysis improves LLMs' reasoning performance by encouraging them to understand queries in a more formulated way, allowing them to better identify key steps in reasoning tasks.",0.9774578080767719
What future research directions are suggested for exploring tasks beyond knowledge-intensive ones?,"['- trieve Agent. We test with GPT-4 model on Hot- potQA and Fever benchmarks and summarize the results in Figure 5. It is noted that removing ei- ther agent will decrease the reasoning capacity of the system. Moreover, without the Refinement Agent, SARA still has a comparable performance with Re- Act and CoK (Table 1), and without the Retrieval Agent, SARA can also achieve better results than 6- shot CoT (no retrieval as well). These highlight the effectiveness of structure-oriented analysis. 5.5...']","Future research directions suggested include exploring other types of tasks such as mathematical reasoning, building upon the structure-oriented analysis framework.",0.9137467781613774
How does code serve as a medium for enhancing reasoning in large language models (LLMs)?,"['Code to Think, Think to Code: A Survey on Code-Enhanced Reasoning and Reasoning-Driven Code Intelligence in LLMs Dayu Yangç*Tianyang LiuÈ*Daoan Zhang\x0f* Antoine SimoulinçXiaoyi LiuçYuwei CaoçZhaopu TengçXin Qianç Grey Yangç†Jiebo Luo\x0f†Julian McAuleyÈ† çMeta AIÈUniversity of California, San Diego\x0fUniversity of Rochester {dayuyang,antoinesimoulin,xiaoyiliu,yuweicao,zhaoputeng,xinqian,glyang}@meta.com {til040,jmcauley}@ucsd.edu {daoan.zhang,jluo}@rochester.edu Abstract In large language models (LLMs...']","Code enhances reasoning in LLMs by providing verifiable execution paths, enforcing logical decomposition, and enabling runtime validation, which collectively support systematic planning and error handling.",0.939290927066394
"What is the ""Möbius strip"" effect observed in the context of LLMs and code capabilities?","['Code to Think, Think to Code: A Survey on Code-Enhanced Reasoning and Reasoning-Driven Code Intelligence in LLMs Dayu Yangç*Tianyang LiuÈ*Daoan Zhang\x0f* Antoine SimoulinçXiaoyi LiuçYuwei CaoçZhaopu TengçXin Qianç Grey Yangç†Jiebo Luo\x0f†Julian McAuleyÈ† çMeta AIÈUniversity of California, San Diego\x0fUniversity of Rochester {dayuyang,antoinesimoulin,xiaoyiliu,yuweicao,zhaoputeng,xinqian,glyang}@meta.com {til040,jmcauley}@ucsd.edu {daoan.zhang,jluo}@rochester.edu Abstract In large language models (LLMs...']","The ""Möbius strip"" effect refers to the phenomenon where learning programming enhances problem-solving skills, and strong analytical skills accelerate programming learning, a cycle now mirrored in LLMs where code capabilities enhance reasoning abilities and vice versa.",0.9147713724669004
What are some of the advanced capabilities that reasoning improvements have enabled in code intelligence for LLMs?,"['Code to Think, Think to Code: A Survey on Code-Enhanced Reasoning and Reasoning-Driven Code Intelligence in LLMs Dayu Yangç*Tianyang LiuÈ*Daoan Zhang\x0f* Antoine SimoulinçXiaoyi LiuçYuwei CaoçZhaopu TengçXin Qianç Grey Yangç†Jiebo Luo\x0f†Julian McAuleyÈ† çMeta AIÈUniversity of California, San Diego\x0fUniversity of Rochester {dayuyang,antoinesimoulin,xiaoyiliu,yuweicao,zhaoputeng,xinqian,glyang}@meta.com {til040,jmcauley}@ucsd.edu {daoan.zhang,jluo}@rochester.edu Abstract In large language models (LLMs...']","Reasoning improvements have enabled LLMs to perform complex software engineering tasks such as planning, debugging, task decomposition, code comprehension, modification, and optimization.",0.9108068819276042
What role does strategic integration of code play during the pre-training phases of LLMs?,"['Code to Think, Think to Code: A Survey on Code-Enhanced Reasoning and Reasoning-Driven Code Intelligence in LLMs Dayu Yangç*Tianyang LiuÈ*Daoan Zhang\x0f* Antoine SimoulinçXiaoyi LiuçYuwei CaoçZhaopu TengçXin Qianç Grey Yangç†Jiebo Luo\x0f†Julian McAuleyÈ† çMeta AIÈUniversity of California, San Diego\x0fUniversity of Rochester {dayuyang,antoinesimoulin,xiaoyiliu,yuweicao,zhaoputeng,xinqian,glyang}@meta.com {til040,jmcauley}@ucsd.edu {daoan.zhang,jluo}@rochester.edu Abstract In large language models (LLMs...']",Strategic integration of code during pre-training phases provides a rigorous logical structure that acts as a training ground for strengthening LLMs' reasoning capabilities.,0.9571850124037881
How do advanced reasoning techniques like Chain-of-Thought prompting and Self-Reflection contribute to code intelligence?,"['Code to Think, Think to Code: A Survey on Code-Enhanced Reasoning and Reasoning-Driven Code Intelligence in LLMs Dayu Yangç*Tianyang LiuÈ*Daoan Zhang\x0f* Antoine SimoulinçXiaoyi LiuçYuwei CaoçZhaopu TengçXin Qianç Grey Yangç†Jiebo Luo\x0f†Julian McAuleyÈ† çMeta AIÈUniversity of California, San Diego\x0fUniversity of Rochester {dayuyang,antoinesimoulin,xiaoyiliu,yuweicao,zhaoputeng,xinqian,glyang}@meta.com {til040,jmcauley}@ucsd.edu {daoan.zhang,jluo}@rochester.edu Abstract In large language models (LLMs...']","Techniques like Chain-of-Thought prompting and Self-Reflection expand code intelligence by enhancing task decomposition, logical breakdown, and self-reflection capabilities, driving modularity and simplifying task division.",0.9800788817177706
What is the purpose of curating a balanced dataset for tasks with Boolean output format in the GraphSilo dataset?,"['step-wise process labels. Anno-1 Anno-2 Anno-3 Anno-4 Anno-5 Agreement Rate 95.0 94.2 95.4 96.0 94.4 Table 8: Human evaluation results on GraphSilo A.4 Detailed Task Definition In this section, we present detailed definitions for each task included in the GraphSilo dataset. For tasks in Boolean output format, we curate a balanced dataset by filtering the graphs to ensure an equal distribution of positive and negative labels.•Task 1: Degree. Consider a graph G=(V,E), which may be either directed ...']","The purpose is to ensure an equal distribution of positive and negative labels, which helps in evaluating the performance of models on tasks that require binary classification.",0.83058596562631
How is the clustering coefficient calculated for a node in a directed graph according to the GraphSilo task definitions?,"['step-wise process labels. Anno-1 Anno-2 Anno-3 Anno-4 Anno-5 Agreement Rate 95.0 94.2 95.4 96.0 94.4 Table 8: Human evaluation results on GraphSilo A.4 Detailed Task Definition In this section, we present detailed definitions for each task included in the GraphSilo dataset. For tasks in Boolean output format, we curate a balanced dataset by filtering the graphs to ensure an equal distribution of positive and negative labels.•Task 1: Degree. Consider a graph G=(V,E), which may be either directed ...']","In a directed graph, the clustering coefficient for a node \( u \) is calculated as \( C = \frac{T}{D(D-1)} \), where \( T \) is the number of edges among the out-neighbors of \( u \) and \( D \) is the out-degree of \( u \).",0.937540265791811
Describe the process for computing PageRank values as defined in Task 4 of the GraphSilo dataset.,"['step-wise process labels. Anno-1 Anno-2 Anno-3 Anno-4 Anno-5 Agreement Rate 95.0 94.2 95.4 96.0 94.4 Table 8: Human evaluation results on GraphSilo A.4 Detailed Task Definition In this section, we present detailed definitions for each task included in the GraphSilo dataset. For tasks in Boolean output format, we curate a balanced dataset by filtering the graphs to ensure an equal distribution of positive and negative labels.•Task 1: Degree. Consider a graph G=(V,E), which may be either directed ...']","The PageRank values are computed by initializing each node's PageRank to \( 1/|V| \), then performing three iterations of the algorithm with a damping factor of 0.85, and finally identifying the node with the largest PageRank value.",0.8903007999459502
What distinguishes the task of identifying predecessors in directed graphs from undirected graphs in Task 5?,"['step-wise process labels. Anno-1 Anno-2 Anno-3 Anno-4 Anno-5 Agreement Rate 95.0 94.2 95.4 96.0 94.4 Table 8: Human evaluation results on GraphSilo A.4 Detailed Task Definition In this section, we present detailed definitions for each task included in the GraphSilo dataset. For tasks in Boolean output format, we curate a balanced dataset by filtering the graphs to ensure an equal distribution of positive and negative labels.•Task 1: Degree. Consider a graph G=(V,E), which may be either directed ...']","In directed graphs, a predecessor of node \( u \) is any node \( m \) such that there is an edge from \( m \) to \( u \); in undirected graphs, all neighbors of \( u \) are treated as its predecessors.",0.9039829281123208
How is Jaccard similarity computed between two nodes in a graph according to Task 6?,"['step-wise process labels. Anno-1 Anno-2 Anno-3 Anno-4 Anno-5 Agreement Rate 95.0 94.2 95.4 96.0 94.4 Table 8: Human evaluation results on GraphSilo A.4 Detailed Task Definition In this section, we present detailed definitions for each task included in the GraphSilo dataset. For tasks in Boolean output format, we curate a balanced dataset by filtering the graphs to ensure an equal distribution of positive and negative labels.•Task 1: Degree. Consider a graph G=(V,E), which may be either directed ...']","Jaccard similarity between two nodes \( u \) and \( v \) is computed as the size of the intersection of their neighbor sets divided by the size of the union of their neighbor sets, considering both in- and out-neighbors for directed graphs.",0.9460607671217688
What is the objective function for GraphPRM and what do its components represent?,"['bjective for GraphPRM is defined as: min 𝜃L(𝜃)=−1 𝑁𝑇∑︁ 𝑡=1𝑚𝑡h 𝑦𝑡logˆ𝑦𝑡+(1−𝑦𝑡)log(1−ˆ𝑦𝑡)i ,(3) where𝜃is the parameter of GraphPRM ,𝑦𝑖is the𝑖-th reasoning step label and ˆ𝑦𝑖=𝑃(𝑦𝑖|𝑝,𝑠1,...,𝑠𝑖)is the predicted probability of𝑖-th step.𝑚𝑡indicates whether each token is the step token. 3.3 Scaling Inference-Time Compute via PRMs 3.3.1 Inference-time Searching Strategies .Following prior work [ 25,37], we use GraphPRM to evaluate individual steps in solutions from the policy model. We explore two paradi...']","The objective function for GraphPRM is \( \min_\theta L(\theta) = -\frac{1}{NT} \sum_{t=1} m_t [y_t \log \hat{y}_t + (1-y_t) \log (1-\hat{y}_t)] \), where \( \theta \) are the parameters of GraphPRM, \( y_i \) is the label for the i-th reasoning step, \( \hat{y}_i = P(y_i|p,s_1,...,s_i) \) is the predicted probability of the i-th step, and \( m_t \) indicates whether each token is a step token.",0.9553758580291968
How does the Best-of-N selection strategy work in the context of GraphPRM?,"['bjective for GraphPRM is defined as: min 𝜃L(𝜃)=−1 𝑁𝑇∑︁ 𝑡=1𝑚𝑡h 𝑦𝑡logˆ𝑦𝑡+(1−𝑦𝑡)log(1−ˆ𝑦𝑡)i ,(3) where𝜃is the parameter of GraphPRM ,𝑦𝑖is the𝑖-th reasoning step label and ˆ𝑦𝑖=𝑃(𝑦𝑖|𝑝,𝑠1,...,𝑠𝑖)is the predicted probability of𝑖-th step.𝑚𝑡indicates whether each token is the step token. 3.3 Scaling Inference-Time Compute via PRMs 3.3.1 Inference-time Searching Strategies .Following prior work [ 25,37], we use GraphPRM to evaluate individual steps in solutions from the policy model. We explore two paradi...']","The Best-of-N selection strategy involves generating \( N \) candidate solutions independently from a base LLM and selecting the most optimal solution based on GraphPRM's evaluation, which scores each step in a solution. The solution with the highest aggregated score is chosen as the final answer.",0.9772953146939104
Describe how Guided Beam Search utilizes GraphPRM during inference.,"['bjective for GraphPRM is defined as: min 𝜃L(𝜃)=−1 𝑁𝑇∑︁ 𝑡=1𝑚𝑡h 𝑦𝑡logˆ𝑦𝑡+(1−𝑦𝑡)log(1−ˆ𝑦𝑡)i ,(3) where𝜃is the parameter of GraphPRM ,𝑦𝑖is the𝑖-th reasoning step label and ˆ𝑦𝑖=𝑃(𝑦𝑖|𝑝,𝑠1,...,𝑠𝑖)is the predicted probability of𝑖-th step.𝑚𝑡indicates whether each token is the step token. 3.3 Scaling Inference-Time Compute via PRMs 3.3.1 Inference-time Searching Strategies .Following prior work [ 25,37], we use GraphPRM to evaluate individual steps in solutions from the policy model. We explore two paradi...']","Guided Beam Search uses GraphPRM for step-by-step optimization by generating \( N \) candidates for each step, evaluating them with PRM, and retaining the top \( K \) candidates. This process iteratively continues with new candidates generated and scored at each step, using PRM scores to guide and refine the search trajectory.",0.9540568012404099
"What are PRM-Last and PRM-Min strategies in answer aggregation, and how do they differ?","['bjective for GraphPRM is defined as: min 𝜃L(𝜃)=−1 𝑁𝑇∑︁ 𝑡=1𝑚𝑡h 𝑦𝑡logˆ𝑦𝑡+(1−𝑦𝑡)log(1−ˆ𝑦𝑡)i ,(3) where𝜃is the parameter of GraphPRM ,𝑦𝑖is the𝑖-th reasoning step label and ˆ𝑦𝑖=𝑃(𝑦𝑖|𝑝,𝑠1,...,𝑠𝑖)is the predicted probability of𝑖-th step.𝑚𝑡indicates whether each token is the step token. 3.3 Scaling Inference-Time Compute via PRMs 3.3.1 Inference-time Searching Strategies .Following prior work [ 25,37], we use GraphPRM to evaluate individual steps in solutions from the policy model. We explore two paradi...']","PRM-Last takes the score of the last step as the full-solution score, while PRM-Min chooses the minimum score among all steps as the overall score. Both methods are used to compute a final score for a single solution during inference.",0.9212289455347648
Explain how Direct Preference Optimization (DPO) is used in conjunction with GraphPRM for RL training.,"['bjective for GraphPRM is defined as: min 𝜃L(𝜃)=−1 𝑁𝑇∑︁ 𝑡=1𝑚𝑡h 𝑦𝑡logˆ𝑦𝑡+(1−𝑦𝑡)log(1−ˆ𝑦𝑡)i ,(3) where𝜃is the parameter of GraphPRM ,𝑦𝑖is the𝑖-th reasoning step label and ˆ𝑦𝑖=𝑃(𝑦𝑖|𝑝,𝑠1,...,𝑠𝑖)is the predicted probability of𝑖-th step.𝑚𝑡indicates whether each token is the step token. 3.3 Scaling Inference-Time Compute via PRMs 3.3.1 Inference-time Searching Strategies .Following prior work [ 25,37], we use GraphPRM to evaluate individual steps in solutions from the policy model. We explore two paradi...']","DPO is employed to refine the policy model by aligning its parameters more closely with preferred outcomes. It uses input pairs labeled as preferred (\( S_w \)) and less preferred (\( S_l \)) reasoning steps, guided by GraphPRM to ensure correctness in preferred solutions, enhancing training stability compared to PPO.",0.8306620091318085
What are the main programming languages covered by the HumanEval-Mul dataset?,"['ginal evaluation protocols with default prompts provided by their creators. For code and math benchmarks, the HumanEval-Mul dataset covers eight mainstream programming languages (Python, Java, C++, C#, JavaScript, TypeScript, PHP , and Bash). Model performance on LiveCodeBench is evaluated using CoT format, with data collected between August 2024 and January 2025. The Codeforces dataset is evaluated using problems from 10 Div.2 contests along with expert-crafted test cases, after which the expec...']","The HumanEval-Mul dataset covers Python, Java, C++, C#, JavaScript, TypeScript, PHP, and Bash.",0.9860762574265763
How is model performance evaluated on the LiveCodeBench dataset?,"['ginal evaluation protocols with default prompts provided by their creators. For code and math benchmarks, the HumanEval-Mul dataset covers eight mainstream programming languages (Python, Java, C++, C#, JavaScript, TypeScript, PHP , and Bash). Model performance on LiveCodeBench is evaluated using CoT format, with data collected between August 2024 and January 2025. The Codeforces dataset is evaluated using problems from 10 Div.2 contests along with expert-crafted test cases, after which the expec...']",Model performance on LiveCodeBench is evaluated using the CoT (Chain of Thought) format.,0.9866124933290812
What evaluation method is used to assess models on the Codeforces dataset?,"['ginal evaluation protocols with default prompts provided by their creators. For code and math benchmarks, the HumanEval-Mul dataset covers eight mainstream programming languages (Python, Java, C++, C#, JavaScript, TypeScript, PHP , and Bash). Model performance on LiveCodeBench is evaluated using CoT format, with data collected between August 2024 and January 2025. The Codeforces dataset is evaluated using problems from 10 Div.2 contests along with expert-crafted test cases, after which the expec...']","The Codeforces dataset is evaluated using problems from 10 Div.2 contests with expert-crafted test cases, calculating expected ratings and competitor percentages.",0.9416015225528197
"What decoding strategy is used to evaluate long-output reasoning models, and why?","['ginal evaluation protocols with default prompts provided by their creators. For code and math benchmarks, the HumanEval-Mul dataset covers eight mainstream programming languages (Python, Java, C++, C#, JavaScript, TypeScript, PHP , and Bash). Model performance on LiveCodeBench is evaluated using CoT format, with data collected between August 2024 and January 2025. The Codeforces dataset is evaluated using problems from 10 Div.2 contests along with expert-crafted test cases, after which the expec...']","Greedy decoding is used but results in higher repetition rates and variability; thus, pass@k evaluation with a non-zero temperature (0.6) and top-p value (0.95) is preferred for more reliable estimates.",0.8586025836587817
How does DeepSeek-R1 perform compared to DeepSeek-V3 on education-oriented knowledge benchmarks?,"['ginal evaluation protocols with default prompts provided by their creators. For code and math benchmarks, the HumanEval-Mul dataset covers eight mainstream programming languages (Python, Java, C++, C#, JavaScript, TypeScript, PHP , and Bash). Model performance on LiveCodeBench is evaluated using CoT format, with data collected between August 2024 and January 2025. The Codeforces dataset is evaluated using problems from 10 Div.2 contests along with expert-crafted test cases, after which the expec...']","DeepSeek-R1 demonstrates superior performance compared to DeepSeek-V3, particularly in STEM-related questions, due to enhanced accuracy achieved through large-scale reinforcement learning.",0.9419399014698486
What logical reasoning can be applied to determine the value of 'ttjmx' given that 'pofk' is False?,"['bability provides an improved estimate of the parameters"" is false, can it be determined whether the prior probability is a uniform distribution or not? Continued 14Table 2 – continued from previous page Abstract Example Specific Domain Example Level 3 - Abstract Level 3 - Technology and Applied Sciences aaa: dmacf aaa: Regular vulnerability scans are performed. aab: my aab: Penetration testing is conducted quarterly. aac: qnvj aac: Security weaknesses are proactively identified. aad: lxnf aad: ...']","Since 'pofk' is False and it is derived from the disjunction (kottz or zkx), both 'kottz' and 'zkx' must be False. Given that (NOT ttjmx) - kottz, if 'kottz' is False, then 'ttjmx' must be True.",0.8928713122385673
What conditions lead to the conclusion that the overall attack surface is minimized?,"['bability provides an improved estimate of the parameters"" is false, can it be determined whether the prior probability is a uniform distribution or not? Continued 14Table 2 – continued from previous page Abstract Example Specific Domain Example Level 3 - Abstract Level 3 - Technology and Applied Sciences aaa: dmacf aaa: Regular vulnerability scans are performed. aab: my aab: Penetration testing is conducted quarterly. aac: qnvj aac: Security weaknesses are proactively identified. aad: lxnf aad: ...']",The overall attack surface is minimized if security weaknesses are proactively identified or endpoint devices are protected.,0.941133339529194
How does having up-to-date operating systems with the latest patches relate to endpoint device protection?,"['bability provides an improved estimate of the parameters"" is false, can it be determined whether the prior probability is a uniform distribution or not? Continued 14Table 2 – continued from previous page Abstract Example Specific Domain Example Level 3 - Abstract Level 3 - Technology and Applied Sciences aaa: dmacf aaa: Regular vulnerability scans are performed. aab: my aab: Penetration testing is conducted quarterly. aac: qnvj aac: Security weaknesses are proactively identified. aad: lxnf aad: ...']","Having up-to-date operating systems with the latest patches contributes to endpoint device protection, as does having antivirus software installed on all computers.",0.9098865184148303
What are the main challenges faced by Large Language Models (LLMs) in reasoning tasks?,"['Advancing Reasoning in Large Language Models: Promising Methods and Approaches Avinash Patil avinashpatil@ieee.org ORCID: 0009-0002-6004-370X Abstract —Large Language Models (LLMs) have succeeded remarkably in various natural language processing (NLP) tasks, yet their reasoning capabilities remain a fundamental challenge. While LLMs exhibit impressive fluency and factual recall, their ability to perform complex reasoning—spanning logical deduc- tion, mathematical problem-solving, commonsense inf...']","LLMs struggle with systematic reasoning, often exhibiting errors, inconsistencies, and hallucinations, which limit their reliability in domains requiring logical inference, problem-solving, and decision-making.",0.8661095600823816
How does the survey categorize existing methods to enhance reasoning in LLMs?,"['Advancing Reasoning in Large Language Models: Promising Methods and Approaches Avinash Patil avinashpatil@ieee.org ORCID: 0009-0002-6004-370X Abstract —Large Language Models (LLMs) have succeeded remarkably in various natural language processing (NLP) tasks, yet their reasoning capabilities remain a fundamental challenge. While LLMs exhibit impressive fluency and factual recall, their ability to perform complex reasoning—spanning logical deduc- tion, mathematical problem-solving, commonsense inf...']","The survey categorizes methods into three key approaches: prompting strategies (e.g., Chain-of-Thought reasoning), architectural innovations (e.g., retrieval-augmented models), and learning paradigms (e.g., fine-tuning with reasoning-specific datasets).",0.8507845665906921
What are some specific prompting strategies mentioned for improving reasoning in LLMs?,"['Advancing Reasoning in Large Language Models: Promising Methods and Approaches Avinash Patil avinashpatil@ieee.org ORCID: 0009-0002-6004-370X Abstract —Large Language Models (LLMs) have succeeded remarkably in various natural language processing (NLP) tasks, yet their reasoning capabilities remain a fundamental challenge. While LLMs exhibit impressive fluency and factual recall, their ability to perform complex reasoning—spanning logical deduc- tion, mathematical problem-solving, commonsense inf...']","Specific prompting strategies include Chain-of-Thought reasoning, Self-Consistency, and Tree-of-Thought reasoning, which use structured prompts to guide step-by-step reasoning.",0.9202570296297538
