user_input,retrieved_contexts,response,answer_relevancy
"What are some of the tasks where DeepSeek-R1 excels, and what are its win-rates on specific benchmarks?","[', DeepSeek-R1\nsurpasses other closed-source models, demonstrating its competitive edge in educational\ntasks. On the factual benchmark SimpleQA, DeepSeek-R1 outperforms DeepSeek-V3,\ndemonstrating its capability in handling fact-based queries. A similar trend is observed\nwhere OpenAI-o1 surpasses 4o on this benchmark.\n4•Others : DeepSeek-R1 also excels in a wide range of tasks, including creative writing,\ngeneral question answering, editing, summarization, and more. It achieves an impressive\nlength-controlled win-rate of 87.6% on AlpacaEval 2.0 and a win-rate of 92.3% on Are-\nnaHard, showcasing its strong ability to intelligently handle non-exam-oriented queries.\nAdditionally, DeepSeek-R1 demonstrates outstanding performance on tasks requiring\nlong-context understanding, substantially outperforming DeepSeek-V3 on long-context\nbenchmarks.\n2. Approach\n2.1. Overview\nPrevious work has heavily relied on large amounts of supervised data to enhance model\nperformance. In this study, we demonstrate that reasoning capabi']","DeepSeek-R1 excels in tasks such as creative writing, general question answering, editing, and summarization. It achieves a length-controlled win-rate of 87.6% on AlpacaEval 2.0 and a win-rate of 92.3% on ArenaHard, showcasing its strong ability to handle non-exam-oriented queries.",0.9242998363811964
What is DeepSeek-R1-Zero and how does it differ from DeepSeek-R1?,"['lities can be significantly\nimproved through large-scale reinforcement learning (RL), even without using supervised\nfine-tuning (SFT) as a cold start. Furthermore, performance can be further enhanced with\nthe inclusion of a small amount of cold-start data. In the following sections, we present: (1)\nDeepSeek-R1-Zero, which applies RL directly to the base model without any SFT data, and\n(2) DeepSeek-R1, which applies RL starting from a checkpoint fine-tuned with thousands of\nlong Chain-of-Thought (CoT) examples. 3) Distill the reasoning capability from DeepSeek-R1 to\nsmall dense models.\n2.2. DeepSeek-R1-Zero: Reinforcement Learning on the Base Model\nReinforcement learning has demonstrated significant effectiveness in reasoning tasks, as ev-\nidenced by our previous works (Shao et al., 2024; Wang et al., 2023). However, these works\nheavily depended on supervised data, which are time-intensive to gather. In this section, we\nexplore the potential of LLMs to develop reasoning capabilities without any supervised data']","DeepSeek-R1-Zero is a model that applies reinforcement learning (RL) directly to the base model without using any supervised fine-tuning (SFT) data. In contrast, DeepSeek-R1 applies RL starting from a checkpoint that has been fine-tuned with thousands of long Chain-of-Thought (CoT) examples.",0.9802964130256504
What is the main advantage of using Group Relative Policy Optimization (GRPO) in reinforcement learning?,"[' ,\nfocusing on their self-evolution through a pure reinforcement learning process. We start with a\nbrief overview of our RL algorithm, followed by the presentation of some exciting results, and\nhope this provides the community with valuable insights.\n2.2.1. Reinforcement Learning Algorithm\nGroup Relative Policy Optimization In order to save the training costs of RL, we adopt Group\nRelative Policy Optimization (GRPO) (Shao et al., 2024), which foregoes the critic model that is\ntypically the same size as the policy model, and estimates the baseline from group scores instead.\nSpecifically, for each question 𝑞, GRPO samples a group of outputs {𝑜1,𝑜2,···,𝑜𝐺}from the old\npolicy𝜋𝜃𝑜𝑙𝑑and then optimizes the policy model 𝜋𝜃by maximizing the following objective:\nJ𝐺𝑅𝑃𝑂(𝜃)=E[𝑞∼𝑃(𝑄),{𝑜𝑖}𝐺\n𝑖=1∼𝜋𝜃𝑜𝑙𝑑(𝑂|𝑞)]\n1\n𝐺𝐺∑︁\n𝑖=1\x12\nmin\x12𝜋𝜃(𝑜𝑖|𝑞)\n𝜋𝜃𝑜𝑙𝑑(𝑜𝑖|𝑞)𝐴𝑖, clip\x12𝜋𝜃(𝑜𝑖|𝑞)\n𝜋𝜃𝑜𝑙𝑑(𝑜𝑖|𝑞), 1−𝜀, 1+𝜀\x13\n𝐴𝑖\x13\n−𝛽D𝐾𝐿\x00\n𝜋𝜃||𝜋𝑟𝑒𝑓\x01\x13\n,(1)\nD𝐾𝐿\x00\n𝜋𝜃||𝜋𝑟𝑒𝑓\x01=𝜋𝑟𝑒𝑓(𝑜𝑖|𝑞)\n𝜋𝜃(𝑜𝑖|𝑞)−log𝜋𝑟𝑒𝑓(𝑜𝑖|𝑞)\n𝜋𝜃(𝑜𝑖|𝑞)−1, (2)\nwhere𝜀and𝛽are hyper-parameters, and 𝐴𝑖is the advantag']","The main advantage of using Group Relative Policy Optimization (GRPO) in reinforcement learning is that it saves training costs by foregoing the critic model, which is typically the same size as the policy model, and instead estimates the baseline from group scores.",0.9999999999999994
What is the purpose of the reward in the context of training DeepSeek-R1-Zero?,"['e, computed using a group of\nrewards{𝑟1,𝑟2,...,𝑟𝐺}corresponding to the outputs within each group:\n𝐴𝑖=𝑟𝑖−m𝑒𝑎𝑛({𝑟1,𝑟2,···,𝑟𝐺})\ns𝑡𝑑({𝑟1,𝑟2,···,𝑟𝐺}). (3)\n5A conversation between User and Assistant. The user asks a question, and the Assistant solves it.\nThe assistant first thinks about the reasoning process in the mind and then provides the user\nwith the answer. The reasoning process and answer are enclosed within <think> </think> and\n<answer> </answer> tags, respectively, i.e., <think> reasoning process here </think>\n<answer> answer here </answer>. User: prompt. Assistant:\nTable 1|Template for DeepSeek-R1-Zero. prompt will be replaced with the specific reasoning\nquestion during training.\n2.2.2. Reward Modeling\nThe reward is the source of the training signal, which decides the optimization direction of RL.\nTo train DeepSeek-R1-Zero, we adopt a rule-based reward system that mainly consists of two\ntypes of rewards:\n•Accuracy rewards : The accuracy reward model evaluates whether the response is correct.\nFor example, ']","The reward serves as the source of the training signal, which determines the optimization direction of reinforcement learning (RL) for training DeepSeek-R1-Zero.",0.962341235299776
Why is the neural reward model not used in developing DeepSeek-R1-Zero?,"['in the case of math problems with deterministic results, the model is required\nto provide the final answer in a specified format (e.g., within a box), enabling reliable\nrule-based verification of correctness. Similarly, for LeetCode problems, a compiler can be\nused to generate feedback based on predefined test cases.\n•Format rewards : In addition to the accuracy reward model, we employ a format reward\nmodel that enforces the model to put its thinking process between ‘<think>’ and ‘</think>’\ntags.\nWe do not apply the outcome or process neural reward model in developing DeepSeek-R1-Zero,\nbecause we find that the neural reward model may suffer from reward hacking in the large-scale\nreinforcement learning process, and retraining the reward model needs additional training\nresources and it complicates the whole training pipeline.\n2.2.3. Training Template\nTo train DeepSeek-R1-Zero, we begin by designing a straightforward template that guides\nthe base model to adhere to our specified instructions. As depicted in Tabl']","The neural reward model is not used in developing DeepSeek-R1-Zero because it may suffer from reward hacking in the large-scale reinforcement learning process, and retraining the reward model requires additional training resources, complicating the entire training pipeline.",0.9999999999999994
What is the performance improvement of DeepSeek-R1-Zero on the AIME 2024 benchmark during the RL training process?,"['e 1, this template\nrequires DeepSeek-R1-Zero to first produce a reasoning process, followed by the final answer.\nWe intentionally limit our constraints to this structural format, avoiding any content-specific\nbiases—such as mandating reflective reasoning or promoting particular problem-solving strate-\ngies—to ensure that we can accurately observe the model’s natural progression during the RL\nprocess.\n2.2.4. Performance, Self-evolution Process and Aha Moment of DeepSeek-R1-Zero\nPerformance of DeepSeek-R1-Zero Figure 2 depicts the performance trajectory of DeepSeek-\nR1-Zero on the AIME 2024 benchmark throughout the RL training process. As illustrated,\nDeepSeek-R1-Zero demonstrates a steady and consistent enhancement in performance as the\nRL training advances. Notably, the average pass@1 score on AIME 2024 shows a significant\nincrease, jumping from an initial 15.6% to an impressive 71.0%, reaching performance levels\ncomparable to OpenAI-o1-0912. This significant improvement highlights the efficacy of our RL\nalgo']","The performance of DeepSeek-R1-Zero on the AIME 2024 benchmark shows a significant improvement, with the average pass@1 score increasing from an initial 15.6% to 71.0% during the RL training process.",0.9702384624748728
What does Table 2 compare in the provided text?,"['rithm in optimizing the model’s performance over time.\nTable 2 provides a comparative analysis between DeepSeek-R1-Zero and OpenAI’s o1-0912\nmodels across a variety of reasoning-related benchmarks. The findings reveal that RL empowers\n6ModelAIME 2024 MATH-500GPQA LiveCodeCodeForcesDiamond Bench\npass@1 cons@64 pass@1 pass@1 pass@1 rating\nOpenAI-o1-mini 63.6 80.0 90.0 60.0 53.8 1820\nOpenAI-o1-0912 74.4 83.3 94.8 77.3 63.4 1843\nDeepSeek-R1-Zero 71.0 86.7 95.9 73.3 50.0 1444\nTable 2|Comparison of DeepSeek-R1-Zero and OpenAI o1 models on reasoning-related\nbenchmarks.\nFigure 2|AIME accuracy of DeepSeek-R1-Zero during training. For each question, we sample\n16 responses and calculate the overall average accuracy to ensure a stable evaluation.\nDeepSeek-R1-Zero to attain robust reasoning capabilities without the need for any supervised\nfine-tuning data. This is a noteworthy achievement, as it underscores the model’s ability to\nlearn and generalize effectively through RL alone. Additionally, the performance of DeepSeek-']","Table 2 provides a comparative analysis between DeepSeek-R1-Zero and OpenAI’s o1-0912 models across a variety of reasoning-related benchmarks, highlighting their performance in terms of pass rates and ratings on different tasks.",0.8323683150501994
How does majority voting affect the performance of DeepSeek-R1-Zero on the AIME benchmark?,"['\nR1-Zero can be further augmented through the application of majority voting. For example,\nwhen majority voting is employed on the AIME benchmark, DeepSeek-R1-Zero’s performance\nescalates from 71.0% to 86.7%, thereby exceeding the performance of OpenAI-o1-0912. The\nability of DeepSeek-R1-Zero to achieve such competitive performance, both with and without\nmajority voting, highlights its strong foundational capabilities and its potential for further\nadvancements in reasoning tasks.\nSelf-evolution Process of DeepSeek-R1-Zero The self-evolution process of DeepSeek-R1-Zero\nis a fascinating demonstration of how RL can drive a model to improve its reasoning capabilities\nautonomously. By initiating RL directly from the base model, we can closely monitor the model’s\nprogression without the influence of the supervised fine-tuning stage. This approach provides\na clear view of how the model evolves over time, particularly in terms of its ability to handle\ncomplex reasoning tasks.\nAs depicted in Figure 3, the thinking tim']","When majority voting is employed on the AIME benchmark, DeepSeek-R1-Zero's performance increases from 71.0% to 86.7%, thereby exceeding the performance of OpenAI-o1-0912.",0.9437068220231964
What is one of the key developments observed in DeepSeek-R1-Zero during its training process?,"['e of DeepSeek-R1-Zero shows consistent improve-\n7Figure 3|The average response length of DeepSeek-R1-Zero on the training set during the RL\nprocess. DeepSeek-R1-Zero naturally learns to solve reasoning tasks with more thinking time.\nment throughout the training process. This improvement is not the result of external adjustments\nbut rather an intrinsic development within the model. DeepSeek-R1-Zero naturally acquires the\nability to solve increasingly complex reasoning tasks by leveraging extended test-time compu-\ntation. This computation ranges from generating hundreds to thousands of reasoning tokens,\nallowing the model to explore and refine its thought processes in greater depth.\nOne of the most remarkable aspects of this self-evolution is the emergence of sophisticated\nbehaviors as the test-time computation increases. Behaviors such as reflection—where the model\nrevisits and reevaluates its previous steps—and the exploration of alternative approaches to\nproblem-solving arise spontaneously. These behaviors a']","One of the key developments observed in DeepSeek-R1-Zero during its training process is the emergence of sophisticated behaviors such as reflection and the exploration of alternative approaches to problem-solving, which arise spontaneously as the test-time computation increases.",0.9815469629281912
"What is the ""aha moment"" observed in DeepSeek-R1-Zero during its training?","['re not explicitly programmed but instead\nemerge as a result of the model’s interaction with the reinforcement learning environment. This\nspontaneous development significantly enhances DeepSeek-R1-Zero’s reasoning capabilities,\nenabling it to tackle more challenging tasks with greater efficiency and accuracy.\nAha Moment of DeepSeek-R1-Zero A particularly intriguing phenomenon observed during\nthe training of DeepSeek-R1-Zero is the occurrence of an “aha moment”. This moment, as\nillustrated in Table 3, occurs in an intermediate version of the model. During this phase,\nDeepSeek-R1-Zero learns to allocate more thinking time to a problem by reevaluating its initial\napproach. This behavior is not only a testament to the model’s growing reasoning abilities\nbut also a captivating example of how reinforcement learning can lead to unexpected and\nsophisticated outcomes.\nThis moment is not only an “aha moment” for the model but also for the researchers\nobserving its behavior. It underscores the power and beauty of reinfor']","The ""aha moment"" in DeepSeek-R1-Zero occurs when the model learns to allocate more thinking time to a problem by reevaluating its initial approach. This behavior demonstrates the model's growing reasoning abilities and highlights the sophisticated outcomes that can emerge from reinforcement learning.",0.9625848330442632
"What is the concept of ""cement learning"" as described in the text?","['cement learning: rather\nthan explicitly teaching the model on how to solve a problem, we simply provide it with the\nright incentives, and it autonomously develops advanced problem-solving strategies. The\n“aha moment” serves as a powerful reminder of the potential of RL to unlock new levels of\nintelligence in artificial systems, paving the way for more autonomous and adaptive models in\nthe future.\n8Question: If 𝑎 >1, then the sum of the real solutions of√︁\n𝑎−√\n𝑎+𝑥=𝑥is equal to\nResponse: <think>\nTo solve the equation√︁\n𝑎−√\n𝑎+𝑥=𝑥, let’s start by squaring both ···\x10√︁\n𝑎−√\n𝑎+𝑥\x112\n=𝑥2=⇒𝑎−√\n𝑎+𝑥=𝑥2.\nRearrange to isolate the inner square root term:\n(𝑎−𝑥2)2=𝑎+𝑥=⇒𝑎2−2𝑎𝑥2+(𝑥2)2=𝑎+𝑥=⇒𝑥4−2𝑎𝑥2−𝑥+(𝑎2−𝑎)=0\n. . .\nWait, wait. Wait. That’s an aha moment I can flag here.\nLet’s reevaluate this step-by-step to identify if the correct sum can be ···\nWe started with the equation:√︁\n𝑎−√\n𝑎+𝑥=𝑥\nFirst, let’s square both sides:\n𝑎−√\n𝑎+𝑥=𝑥2=⇒√\n𝑎+𝑥=𝑎−𝑥2\nNext, I could square both sides again, treating the equation: ···\n. . .\nTable 3|An interest']","Cement learning involves providing a model with the right incentives rather than explicitly teaching it how to solve a problem. This approach allows the model to autonomously develop advanced problem-solving strategies, highlighting the potential of reinforcement learning (RL) to enhance the intelligence of artificial systems and create more autonomous and adaptive models.",0.9011625813519504
What are some of the challenges faced by DeepSeek-R1-Zero?,"['ing “aha moment” of an intermediate version of DeepSeek-R1-Zero. The\nmodel learns to rethink using an anthropomorphic tone. This is also an aha moment for us,\nallowing us to witness the power and beauty of reinforcement learning.\nDrawback of DeepSeek-R1-Zero Although DeepSeek-R1-Zero exhibits strong reasoning\ncapabilities and autonomously develops unexpected and powerful reasoning behaviors, it faces\nseveral issues. For instance, DeepSeek-R1-Zero struggles with challenges like poor readability,\nand language mixing. To make reasoning processes more readable and share them with the\nopen community, we explore DeepSeek-R1, a method that utilizes RL with human-friendly\ncold-start data.\n2.3. DeepSeek-R1: Reinforcement Learning with Cold Start\nInspired by the promising results of DeepSeek-R1-Zero, two natural questions arise: 1) Can\nreasoning performance be further improved or convergence accelerated by incorporating a small\namount of high-quality data as a cold start? 2) How can we train a user-friendly model that\n']","DeepSeek-R1-Zero faces challenges such as poor readability and language mixing, despite its strong reasoning capabilities and the development of unexpected and powerful reasoning behaviors.",0.9839384065291568
What is the purpose of collecting cold start data for DeepSeek-R1?,"['not only produces clear and coherent Chains of Thought (CoT) but also demonstrates strong\ngeneral capabilities? To address these questions, we design a pipeline to train DeepSeek-R1. The\npipeline consists of four stages, outlined as follows.\n2.3.1. Cold Start\nUnlike DeepSeek-R1-Zero, to prevent the early unstable cold start phase of RL training from\nthe base model, for DeepSeek-R1 we construct and collect a small amount of long CoT data\nto fine-tune the model as the initial RL actor. To collect such data, we have explored several\napproaches: using few-shot prompting with a long CoT as an example, directly prompting\nmodels to generate detailed answers with reflection and verification, gathering DeepSeek-R1-\nZero outputs in a readable format, and refining the results through post-processing by human\nannotators.\nIn this work, we collect thousands of cold-start data to fine-tune the DeepSeek-V3-Base as\nthe starting point for RL. Compared to DeepSeek-R1-Zero, the advantages of cold start data\n9include:\n•Readabilit']","The purpose of collecting cold start data for DeepSeek-R1 is to fine-tune the model as the initial RL actor, preventing the early unstable cold start phase of RL training from the base model. This is achieved by constructing and collecting a small amount of long Chains of Thought (CoT) data.",0.9999999999999996
What is a key limitation of DeepSeek-R1-Zero mentioned in the text?,"['y: A key limitation of DeepSeek-R1-Zero is that its content is often not suitable\nfor reading. Responses may mix multiple languages or lack markdown formatting to\nhighlight answers for users. In contrast, when creating cold-start data for DeepSeek-R1,\nwe design a readable pattern that includes a summary at the end of each response and\nfilters out responses that are not reader-friendly. Here, we define the output format as\n|special_token|<reasoning_process>|special_token|<summary>, where the reasoning\nprocess is the CoT for the query, and the summary is used to summarize the reasoning\nresults.\n•Potential: By carefully designing the pattern for cold-start data with human priors, we\nobserve better performance against DeepSeek-R1-Zero. We believe the iterative training is\na better way for reasoning models.\n2.3.2. Reasoning-oriented Reinforcement Learning\nAfter fine-tuning DeepSeek-V3-Base on the cold start data, we apply the same large-scale\nreinforcement learning training process as employed in DeepSeek-R1-Zero.']","A key limitation of DeepSeek-R1-Zero is that its content is often not suitable for reading, as responses may mix multiple languages or lack markdown formatting to highlight answers for users.",0.978736409806371
"What method is introduced to address language mixing during RL training, and what is its impact on the model's performance?","[' This phase focuses\non enhancing the model’s reasoning capabilities, particularly in reasoning-intensive tasks such\nas coding, mathematics, science, and logic reasoning, which involve well-defined problems with\nclear solutions. During the training process, we observe that CoT often exhibits language mixing,\nparticularly when RL prompts involve multiple languages. To mitigate the issue of language\nmixing, we introduce a language consistency reward during RL training, which is calculated\nas the proportion of target language words in the CoT. Although ablation experiments show\nthat such alignment results in a slight degradation in the model’s performance, this reward\naligns with human preferences, making it more readable. Finally, we combine the accuracy of\nreasoning tasks and the reward for language consistency by directly summing them to form the\nfinal reward. We then apply RL training on the fine-tuned model until it achieves convergence\non reasoning tasks.\n2.3.3. Rejection Sampling and Supervised Fine-Tuning']","A language consistency reward is introduced during RL training to address language mixing, calculated as the proportion of target language words in the CoT. Although this alignment results in a slight degradation in the model's performance, it aligns with human preferences, making the output more readable.",0.8630257731599719
How is the dataset expanded in the reasoning-oriented RL stage for SFT data collection?,"['\nWhen reasoning-oriented RL converges, we utilize the resulting checkpoint to collect SFT\n(Supervised Fine-Tuning) data for the subsequent round. Unlike the initial cold-start data, which\nprimarily focuses on reasoning, this stage incorporates data from other domains to enhance the\nmodel’s capabilities in writing, role-playing, and other general-purpose tasks. Specifically, we\ngenerate the data and fine-tune the model as described below.\nReasoning data We curate reasoning prompts and generate reasoning trajectories by perform-\ning rejection sampling from the checkpoint from the above RL training. In the previous stage,\nwe only included data that could be evaluated using rule-based rewards. However, in this stage,\nwe expand the dataset by incorporating additional data, some of which use a generative reward\nmodel by feeding the ground-truth and model predictions into DeepSeek-V3 for judgment.\nAdditionally, because the model output is sometimes chaotic and difficult to read, we have\nfiltered out chain-of-thought']","The dataset is expanded by incorporating additional data that uses a generative reward model, where ground-truth and model predictions are fed into DeepSeek-V3 for judgment. This is in addition to the data that could be evaluated using rule-based rewards.",0.8731103138123512
What is the purpose of the secondary reinforcement learning stage in the DeepSeek-V3 model training process?,"[' with mixed languages, long parapraphs, and code blocks. For\neach prompt, we sample multiple responses and retain only the correct ones. In total, we collect\nabout 600k reasoning related training samples.\n10Non-Reasoning data For non-reasoning data, such as writing, factual QA, self-cognition,\nand translation, we adopt the DeepSeek-V3 pipeline and reuse portions of the SFT dataset of\nDeepSeek-V3. For certain non-reasoning tasks, we call DeepSeek-V3 to generate a potential\nchain-of-thought before answering the question by prompting. However, for simpler queries,\nsuch as “hello” we do not provide a CoT in response. In the end, we collected a total of\napproximately 200k training samples that are unrelated to reasoning.\nWe fine-tune DeepSeek-V3-Base for two epochs using the above curated dataset of about\n800k samples.\n2.3.4. Reinforcement Learning for all Scenarios\nTo further align the model with human preferences, we implement a secondary reinforcement\nlearning stage aimed at improving the model’s helpfulness an']",The purpose of the secondary reinforcement learning stage in the DeepSeek-V3 model training process is to further align the model with human preferences by improving the model's helpfulness.,0.9999999999999994
"What methodology is used for training the model's reasoning capabilities in math, code, and logical reasoning domains?","['d harmlessness while simultane-\nously refining its reasoning capabilities. Specifically, we train the model using a combination\nof reward signals and diverse prompt distributions. For reasoning data, we adhere to the\nmethodology outlined in DeepSeek-R1-Zero, which utilizes rule-based rewards to guide the\nlearning process in math, code, and logical reasoning domains. For general data, we resort to\nreward models to capture human preferences in complex and nuanced scenarios. We build\nupon the DeepSeek-V3 pipeline and adopt a similar distribution of preference pairs and train-\ning prompts. For helpfulness, we focus exclusively on the final summary, ensuring that the\nassessment emphasizes the utility and relevance of the response to the user while minimizing\ninterference with the underlying reasoning process. For harmlessness, we evaluate the entire\nresponse of the model, including both the reasoning process and the summary, to identify and\nmitigate any potential risks, biases, or harmful content that may arise du']","The methodology outlined in DeepSeek-R1-Zero is used, which utilizes rule-based rewards to guide the learning process in math, code, and logical reasoning domains.",0.8142935662479284
What method is used to enhance the reasoning abilities of smaller models like Qwen and Llama?,"['ring the generation\nprocess. Ultimately, the integration of reward signals and diverse data distributions enables us\nto train a model that excels in reasoning while prioritizing helpfulness and harmlessness.\n2.4. Distillation: Empower Small Models with Reasoning Capability\nTo equip more efficient smaller models with reasoning capabilities like DeepSeek-R1, we directly\nfine-tuned open-source models like Qwen (Qwen, 2024b) and Llama (AI@Meta, 2024) using\nthe 800k samples curated with DeepSeek-R1, as detailed in §2.3.3. Our findings indicate that\nthis straightforward distillation method significantly enhances the reasoning abilities of smaller\nmodels. The base models we use here are Qwen2.5-Math-1.5B, Qwen2.5-Math-7B, Qwen2.5-\n14B, Qwen2.5-32B, Llama-3.1-8B, and Llama-3.3-70B-Instruct. We select Llama-3.3 because its\nreasoning capability is slightly better than that of Llama-3.1.\nFor distilled models, we apply only SFT and do not include an RL stage, even though\nincorporating RL could substantially boost model p']","The reasoning abilities of smaller models like Qwen and Llama are enhanced through a straightforward distillation method, where these models are fine-tuned using 800k samples curated with DeepSeek-R1.",0.9745683749007138
What benchmarks were used to evaluate the models in the experiment?,"['erformance. Our primary goal here is to\ndemonstrate the effectiveness of the distillation technique, leaving the exploration of the RL\nstage to the broader research community.\n3. Experiment\nBenchmarks We evaluate models on MMLU (Hendrycks et al., 2020), MMLU-Redux (Gema\net al., 2024), MMLU-Pro (Wang et al., 2024), C-Eval (Huang et al., 2023), and CMMLU (Li et al.,\n2023), IFEval (Zhou et al., 2023), FRAMES (Krishna et al., 2024), GPQA Diamond (Rein et al.,\n2023), SimpleQA (OpenAI, 2024c), C-SimpleQA (He et al., 2024), SWE-Bench Verified (OpenAI,\n112024d), Aider1, LiveCodeBench (Jain et al., 2024) (2024-08 – 2025-01), Codeforces2, Chinese\nNational High School Mathematics Olympiad (CNMO 2024)3, and American Invitational Math-\nematics Examination 2024 (AIME 2024) (MAA, 2024). In addition to standard benchmarks, we\nalso evaluate our models on open-ended generation tasks using LLMs as judges. Specifically, we\nadhere to the original configurations of AlpacaEval 2.0 (Dubois et al., 2024) and Arena-Hard (Li\net al., 20']","The models were evaluated on several benchmarks including MMLU, MMLU-Redux, MMLU-Pro, C-Eval, CMMLU, IFEval, FRAMES, GPQA Diamond, SimpleQA, C-SimpleQA, SWE-Bench Verified, Aider1, LiveCodeBench, Codeforces, Chinese National High School Mathematics Olympiad (CNMO 2024), and American Invitational Mathematics Examination 2024 (AIME 2024). Additionally, open-ended generation tasks using LLMs as judges were also part of the evaluation.",0.9753316718124292
What evaluation setup is used for MMLU-Redux in the text?,"['24), which leverage GPT-4-Turbo-1106 as judges for pairwise comparisons. Here, we\nonly feed the final summary to evaluation to avoid the length bias. For distilled models, we\nreport representative results on AIME 2024, MATH-500, GPQA Diamond, Codeforces, and\nLiveCodeBench.\nEvaluation Prompts Following the setup in DeepSeek-V3, standard benchmarks such as\nMMLU, DROP , GPQA Diamond, and SimpleQA are evaluated using prompts from the simple-\nevals framework. For MMLU-Redux, we adopt the Zero-Eval prompt format (Lin, 2024) in a\nzero-shot setting. In terms of MMLU-Pro, C-Eval and CLUE-WSC, since the original prompts\nare few-shot, we slightly modify the prompt to the zero-shot setting. The CoT in few-shot\nmay hurt the performance of DeepSeek-R1. Other datasets follow their original evaluation\nprotocols with default prompts provided by their creators. For code and math benchmarks, the\nHumanEval-Mul dataset covers eight mainstream programming languages (Python, Java, C++,\nC#, JavaScript, TypeScript, PHP , and Bash). M']","For MMLU-Redux, the Zero-Eval prompt format (Lin, 2024) is adopted in a zero-shot setting.",0.8368541079809227
What is the maximum token output for DeepSeek-R1 in the evaluation benchmarks?,"['odel performance on LiveCodeBench is evaluated\nusing CoT format, with data collected between August 2024 and January 2025. The Codeforces\ndataset is evaluated using problems from 10 Div.2 contests along with expert-crafted test cases,\nafter which the expected ratings and percentages of competitors are calculated. SWE-Bench\nverified results are obtained via the agentless framework (Xia et al., 2024). AIDER-related\nbenchmarks are measured using a ""diff"" format. DeepSeek-R1 outputs are capped at a maximum\nof 32,768 tokens for each benchmark.\nBaselines We conduct comprehensive evaluations against several strong baselines, including\nDeepSeek-V3, Claude-Sonnet-3.5-1022, GPT-4o-0513, OpenAI-o1-mini, and OpenAI-o1-1217.\nSince accessing the OpenAI-o1-1217 API is challenging in mainland China, we report its perfor-\nmance based on official reports. For distilled models, we also compare the open-source model\nQwQ-32B-Preview (Qwen, 2024a).\nEvaluation Setup We set the maximum generation length to 32,768 tokens for the mode']","The maximum token output for DeepSeek-R1 in the evaluation benchmarks is capped at 32,768 tokens.",1.0000000000000009
What is the highest Pass@1 score achieved in the MathAIME 2024 evaluation according to the text?,['rams - - 37B - - 37B\n# Total Params - - 671B - - 671B\nEnglishMMLU (Pass@1) 88.3 87.2 88.5 85.2 91.8 90.8\nMMLU-Redux (EM) 88.9 88.0 89.1 86.7 - 92.9\nMMLU-Pro (EM) 78.0 72.6 75.9 80.3 - 84.0\nDROP (3-shot F1) 88.3 83.7 91.6 83.9 90.2 92.2\nIF-Eval (Prompt Strict) 86.5 84.3 86.1 84.8 - 83.3\nGPQA Diamond (Pass@1) 65.0 49.9 59.1 60.0 75.7 71.5\nSimpleQA (Correct) 28.4 38.2 24.9 7.0 47.0 30.1\nFRAMES (Acc.) 72.5 80.5 73.3 76.9 - 82.5\nAlpacaEval2.0 (LC-winrate) 52.0 51.1 70.0 57.8 - 87.6\nArenaHard (GPT-4-1106) 85.2 80.4 85.5 92.0 - 92.3\nCodeLiveCodeBench (Pass@1-COT) 38.9 32.9 36.2 53.8 63.4 65.9\nCodeforces (Percentile) 20.3 23.6 58.7 93.4 96.6 96.3\nCodeforces (Rating) 717 759 1134 1820 2061 2029\nSWE Verified (Resolved) 50.8 38.8 42.0 41.6 48.9 49.2\nAider-Polyglot (Acc.) 45.3 16.0 49.6 32.9 61.7 53.3\nMathAIME 2024 (Pass@1) 16.0 9.3 39.2 63.6 79.2 79.8\nMATH-500 (Pass@1) 78.3 74.6 90.2 90.0 96.4 97.3\nCNMO 2024 (Pass@1) 13.1 10.8 43.2 67.6 - 78.8\nChineseCLUEWSC (EM) 85.4 87.9 90.9 89.9 - 92.8\nC-Eval (EM) 76.7 76.0 86.5 68.'],The highest Pass@1 score achieved in the MathAIME 2024 evaluation is 79.8.,0.9824902962075004
What are the key improvements of DeepSeek-R1 over DeepSeek-V3 in education-oriented knowledge benchmarks?,"['9 - 91.8\nC-SimpleQA (Correct) 55.4 58.7 68.0 40.3 - 63.7\nTable 4|Comparison between DeepSeek-R1 and other representative models.\nFor education-oriented knowledge benchmarks such as MMLU, MMLU-Pro, and GPQA\nDiamond, DeepSeek-R1 demonstrates superior performance compared to DeepSeek-V3. This im-\nprovement is primarily attributed to enhanced accuracy in STEM-related questions, where signif-\nicant gains are achieved through large-scale reinforcement learning. Additionally, DeepSeek-R1\nexcels on FRAMES, a long-context-dependent QA task, showcasing its strong document analysis\ncapabilities. This highlights the potential of reasoning models in AI-driven search and data\nanalysis tasks. On the factual benchmark SimpleQA, DeepSeek-R1 outperforms DeepSeek-V3,\ndemonstrating its capability in handling fact-based queries. A similar trend is observed where\nOpenAI-o1 surpasses GPT-4o on this benchmark. However, DeepSeek-R1 performs worse than\nDeepSeek-V3 on the Chinese SimpleQA benchmark, primarily due to its tendency to ref']","DeepSeek-R1 demonstrates superior performance over DeepSeek-V3 in education-oriented knowledge benchmarks such as MMLU, MMLU-Pro, and GPQA Diamond. This improvement is primarily due to enhanced accuracy in STEM-related questions, achieved through large-scale reinforcement learning. Additionally, DeepSeek-R1 excels in long-context-dependent QA tasks like FRAMES, showcasing strong document analysis capabilities.",0.9669098595165398
